Relative Path,File Name,Extension,File Size (bytes),Package,Test,Dimensions (pixels),Colour,Cardinality,Subject,Fingerprint Type,Gender,Eyes,Mouth,Background,Facing,Rotation,Same subject,Same image as,Other,,,RGB_bytes_match,RGBA_bytes_match,BW_bytes_match,bytes_match,skip_bytes_checks
\assets\finger_perf_dbs,fingerEncryptionAES_100k.db,.db,"822,000,000",com.gemalto.cogent.benchmarktest.finger,EncryptedAESFingerPrintBenchMark.test100KMatching,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\finger_perf_dbs,fingerEncryptionAES_10k.db,.db,"82,161,664",com.gemalto.cogent.benchmarktest.finger,EncryptedAESFingerPrintBenchMark.test10KMatching,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\finger_perf_dbs,fingerEncryptionAES_50k.db,.db,"411,000,000",com.gemalto.cogent.benchmarktest.finger,EncryptedAESFingerPrintBenchMark.test50KMatching,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\finger_perf_dbs,fingerEncryptionAES_5k.db,.db,"41,082,880",com.gemalto.cogent.benchmarktest.finger,EncryptedAESFingerPrintBenchMark.test5KMatching,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\finger_perf_dbs,fingerEncryptionChacha_100k.db,.db,"822,000,000",com.gemalto.cogent.benchmarktest.finger,EncryptedChachaFingerPrintBenchMark.test100KMatching,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\finger_perf_dbs,fingerEncryptionChacha_10k.db,.db,"82,161,664",com.gemalto.cogent.benchmarktest.finger,EncryptedChachaFingerPrintBenchMark.test10KMatching,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\finger_perf_dbs,fingerEncryptionChacha_50k.db,.db,"411,000,000",com.gemalto.cogent.benchmarktest.finger,EncryptedChachaFingerPrintBenchMark.test50KMatching,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\finger_perf_dbs,fingerEncryptionCHACHA_5k.db,.db,"41,082,880",com.gemalto.cogent.benchmarktest.finger,EncryptedChachaFingerPrintBenchMark.test5KMatching,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\finger_perf_dbs,nonEnc_100k.db,.db,"822,000,000",com.gemalto.cogent.benchmarktest.finger,NonEncrytedFingerBenchMark.testNonEnc100KMatching,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\finger_perf_dbs,nonEnc_10k.db,.db,"82,161,664",com.gemalto.cogent.benchmarktest.finger,NonEncrytedFingerBenchMark.test10KMatching,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\finger_perf_dbs,nonEnc_50k.db,.db,"411,000,000",com.gemalto.cogent.benchmarktest.finger,NonEncrytedFingerBenchMark.test50KMatching,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\finger_perf_dbs,nonEnc_5k.db,.db,"41,082,880",com.gemalto.cogent.benchmarktest.finger,NonEncrytedFingerBenchMark.testNonEnc5KMatching,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,blur_focus_001.jpg,.jpg,"85,152",com.gemalto.cogent.test.frp.FaceMatching,FaceQualityTest.testQualityFaceBlur,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,blur_focus_002.jpg,.jpg,"134,033",com.gemalto.cogent.test.frp.FaceMatching,FaceQualityTest.testQualityFaceBlur,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,blur_focus_003.jpg,.jpg,"126,886",com.gemalto.cogent.test.frp.FaceMatching,FaceQualityTest.testQualityFaceBlur,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,blur_noise_001.jpg,.jpg,"23,116",com.gemalto.cogent.test.frp.FaceMatching,FaceQualityTest.testQualityFaceBlur,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,blur_sport_001.jpg,.jpg,"86,422",com.gemalto.cogent.test.frp.FaceMatching,FaceQualityTest.testQualityFaceBlur,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,blur_sport_002.jpg,.jpg,"85,427",com.gemalto.cogent.test.frp.FaceMatching,FaceQualityTest.testQualityFaceBlur,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,blur_sport_003.jpg,.jpg,"83,595",com.gemalto.cogent.test.frp.FaceMatching,FaceQualityTest.testQualityFaceBlur,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,common_exposure_001.jpg,.jpg,"64,369",com.gemalto.cogent.test.frp.FaceMatching,FaceQualityTest.testQualityFaceExposure,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,dbImage.jpg,.jpg,"176,190",com.gemalto.cogent.test.frp.FaceMatching,FaceDetectTest.testDetectLivenessFace,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,dozens faces_big.jpg,.jpg,"15,338,269",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,dozens faces_big_2000.jpg,.jpg,"1,097,769",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,dozens faces_big_4094.jpg,.jpg,"2,995,045",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,dozens faces_big_crop.jpg,.jpg,"1,725,692",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,dozens faces_big_crop2000.jpg,.jpg,"944,028",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,dozens faces_big_crop3000.jpg,.jpg,"1,725,692",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,dozens faces_big_morecrop.jpg,.jpg,"1,258,660",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,dozens faces_big_morecrop2000.jpg,.jpg,"720,629",com.gemalto.cogent.test.frp.FaceMatching,FaceDetectTest.testDetectFace,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,eye_closed_001.jpg,.jpg,"93,755",com.gemalto.cogent.test.frp.FaceMatching,FaceQualityTest.testQualityFaceEyeOpen,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,eye_opened_001.jpg,.jpg,"1,061,768",com.gemalto.cogent.test.frp.FaceMatching,FaceQualityTest.testQualityFaceEyeOpen,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,graduateStudents_merge_best.jpg,.jpg,"1,129,251",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,graduateStudents_merge_Morethan240.jpg,.jpg,"1,061,217",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,high_exposure_001.jpg,.jpg,"72,916",com.gemalto.cogent.test.frp.FaceMatching,FaceQualityTest.testQualityFaceExposure,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,high_exposure_002.jpg,.jpg,"58,910",com.gemalto.cogent.test.frp.FaceMatching,FaceQualityTest.testQualityFaceExposure,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,liveImage1.jpg,.jpg,"34,384",com.gemalto.cogent.test.frp.FaceMatching,FaceDetectTest.testDetectLivenessFace,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,liveImage2.jpg,.jpg,"77,758",com.gemalto.cogent.test.frp.FaceMatching,FaceDetectTest.testDetectLivenessFace,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,lnd_001.jpg,.jpg,"11,878",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,low_exposure_001.jpg,.jpg,"54,492",com.gemalto.cogent.test.frp.FaceMatching,FaceQualityTest.testQualityFaceExposure,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,low_exposure_002.jpg,.jpg,"47,232",com.gemalto.cogent.test.frp.FaceMatching,FaceQualityTest.testQualityFaceExposure,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,middle_exposure_001.jpg,.jpg,"30,369",com.gemalto.cogent.test.frp.FaceMatching,FaceQualityTest.testQualityFaceExposure,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,one_person_001.jpg,.jpg,"122,553",com.gemalto.cogent.test.frp.FaceMatching,FaceQualityTest.testQualityFaceCgtEye,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,open_big_mouth_001.jpg,.jpg,"104,675",com.gemalto.cogent.test.frp.FaceMatching,FaceQualityTest.testQualityFaceMouthClosed,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,open_middle_mouth_001.jpg,.jpg,"110,646",com.gemalto.cogent.test.frp.FaceMatching,FaceQualityTest.testQualityFaceMouthClosed,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,open_minor_mouth_001.jpg,.jpg,"103,998",com.gemalto.cogent.test.frp.FaceMatching,FaceQualityTest.testQualityFaceMouthClosed,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,photo_with_32 faces_1500.jpg,.jpg,"539,849",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,photo_with_32 faces_2000.jpg,.jpg,"793,819",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,photo_with_32 faces_3200.jpg,.jpg,"1,490,377",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,photo_with_32 faces_4000.jpg,.jpg,"2,153,562",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,photo_with_32 faces_crop.jpg,.jpg,"1,391,217",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,photo_with_32 faces_crop2000.jpg,.jpg,"684,098",com.gemalto.cogent.test.frp.FaceMatching,FaceDetectTest.testDetectFace,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,photo_with_32 faces_crop3000.jpg,.jpg,"1,174,887",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,photo_with_32 faces_little.jpg,.jpg,"2,219,643",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,photo_with_32 faces_moreCrop3000.jpg,.jpg,"1,108,697",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,photo_with_32 faces_original.jpg,.jpg,"5,003,797",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,photo_with_32 faces_resize.jpg,.jpg,"893,618",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,pose_pitch_large_001.jpg,.jpg,"65,418",com.gemalto.cogent.test.frp.FaceMatching,FaceQualityTest.testQualityFacePitch,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,pose_pitch_middle_001.jpg,.jpg,"67,312",com.gemalto.cogent.test.frp.FaceMatching,FaceQualityTest.testQualityFacePitch,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,pose_pitch_minor_001.jpg,.jpg,"58,566",com.gemalto.cogent.test.frp.FaceMatching,FaceQualityTest.testQualityFacePitch,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,pose_roll_large_001.jpg,.jpg,"63,623",com.gemalto.cogent.test.frp.FaceMatching,FaceQualityTest.testQualityFaceRoll,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,pose_roll_middle_001.jpg,.jpg,"93,215",com.gemalto.cogent.test.frp.FaceMatching,FaceQualityTest.testQualityFaceRoll,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,pose_roll_minor_001.jpg,.jpg,"61,411",com.gemalto.cogent.test.frp.FaceMatching,FaceQualityTest.testQualityFaceRoll,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,pose_yaw_large_001.jpg,.jpg,"67,952",com.gemalto.cogent.test.frp.FaceMatching,FaceQualityTest.testQualityFaceYaw,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,pose_yaw_middle_001.jpg,.jpg,"66,941",com.gemalto.cogent.test.frp.FaceMatching,FaceQualityTest.testQualityFaceYaw,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,pose_yaw_minor_001.jpg,.jpg,"65,530",com.gemalto.cogent.test.frp.FaceMatching,FaceQualityTest.testQualityFaceYaw,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,rotate_00_001.jpg,.jpg,"23,355",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,rotate_20_001.jpg,.jpg,"23,538",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,rotate_30_001.jpg,.jpg,"23,816",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,rotate_44_001.jpg,.jpg,"23,878",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,rotate_45_001.jpg,.jpg,"19,615",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,scenery_001.jpg,.jpg,"1,737,768",com.gemalto.cogent.test.frp.FaceMatching,FaceDetectTest.testDetectFace,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,sean_frontal_001.jpg,.jpg,"40,448",com.gemalto.cogent.test.frp.FaceMatching,FaceMatchTest.testMatchFace,2298x2398,#N/A,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,sean_frontal_001.jpg,.jpg,"40,448",com.gemalto.cogent.test.frp.FaceMatching,FaceQualityTest.testQualityFaceGlass,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,sean_frontal_001.jpg,.jpg,"40,448",com.gemalto.cogent.test.frp.FaceMatching,FaceSearchTest.testSearchFace,2283x2383,#N/A,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,standard_mask_001.jpg,.jpg,"324,528",com.gemalto.cogent.test.frp.FaceMatching,FaceMatchTest.testMatchFace,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,sunglass_001.jpg,.jpg,"24,581",com.gemalto.cogent.test.frp.FaceMatching,FaceQualityTest.testQualityFaceGlass,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,thirteen_persons_001.jpg,.jpg,"227,002",com.gemalto.cogent.test.frp.FaceMatching,FaceDetectTest.testDetectFace,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,three_persons_001.png,.png,"383,531",com.gemalto.cogent.test.frp.FaceMatching,FaceQualityTest.testQualityFaceCgtEye,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,tom_frontal_001.jpg,.jpg,"45,373",com.gemalto.cogent.test.frp.FaceMatching,FaceMatchTest.testMatchFace,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,tom_frontal_001.jpg,.jpg,"45,373",com.gemalto.cogent.test.frp.FaceMatching,FaceQualityTest.testQualityFaceGlass,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,tom_frontal_001.jpg,.jpg,"45,373",com.gemalto.cogent.test.frp.FaceMatching,FaceQualityTest.testQualityFacePitch,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,tom_frontal_001.jpg,.jpg,"45,373",com.gemalto.cogent.test.frp.FaceMatching,FaceSearchTest.testSearchFace,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,tom_frontal_002.jpg,.jpg,"38,413",com.gemalto.cogent.test.frp.FaceMatching,FaceMatchTest.testMatchFace,3704x3904,#N/A,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,tom_frontal_002.jpg,.jpg,"38,413",com.gemalto.cogent.test.frp.FaceMatching,FaceSearchTest.testSearchFace,3704x3904,#N/A,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,tom_pitch_001.jpg,.jpg,"58,566",com.gemalto.cogent.test.frp.FaceMatching,FaceMatchTest.testMatchFace,3426x3626,#N/A,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,tom_pitch_001.jpg,.jpg,"58,566",com.gemalto.cogent.test.frp.FaceMatching,FaceSearchTest.testSearchFace,3426x3626,#N/A,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,tom_roll_001.jpg,.jpg,"61,411",com.gemalto.cogent.test.frp.FaceMatching,FaceMatchTest.testMatchFace,3550x3750,#N/A,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,tom_roll_001.jpg,.jpg,"61,411",com.gemalto.cogent.test.frp.FaceMatching,FaceSearchTest.testSearchFace,3564x3764,#N/A,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,tom_roll_002.jpg,.jpg,"74,036",com.gemalto.cogent.test.frp.FaceMatching,FaceQualityTest.testQualityFaceRoll,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,tom_yaw_001.jpg,.jpg,"66,941",com.gemalto.cogent.test.frp.FaceMatching,FaceMatchTest.testMatchFace,3515x3715,#N/A,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,tom_yaw_001.jpg,.jpg,"66,941",com.gemalto.cogent.test.frp.FaceMatching,FaceSearchTest.testSearchFace,3515x3715,#N/A,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp,twelve_persons_001.jpg,.jpg,"272,650",com.gemalto.cogent.test.frp.FaceMatching,FaceDetectTest.testDetectFace,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp\Videos,4k.mp4,.mp4,"14,774,770",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp\Videos,D415_win7_one_fake_person.bag,.bag,"147,000,000",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp\Videos,D415_win7_one_real_person.bag,.bag,"75,100,072",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp\Videos,Double_IR.mp4,.mp4,"1,028,213",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp\Videos,Double_RGB.mp4,.mp4,"1,076,487",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp\Videos,IR_one_real_person.avi,.avi,"13,681,152",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp\Videos,IR_real_fake_persons.avi,.avi,"13,681,152",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp\Videos,office.mp4,.mp4,"3,322,561",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp\Videos,office_building_gate_5s.mp4,.mp4,"12,602,743",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp\Videos,Renning.mp4,.mp4,"2,529,924",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\frp\Videos,Tom.mp4,.mp4,"3,783,207",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,fail-all-supported-types-utf8-IdcProblems-L2.xml,.xml,"203,821",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,fail-all-supported-types-utf8-L1.xml,.xml,"202,573",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,fail-all-supported-types-utf8-L2.xml,.xml,"203,868",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,fail-invalid-xml-characters-utf8-L1.xml,.xml,"665,474",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,fail-only-type-1-present-utf8-L1.xml,.xml,"6,367",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,fail-reserved-character-utf8-L1.xml,.xml,"5,065",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,fail-reserved-characters-utf8-L1.xml,.xml,"5,094",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,fail-type-1-mandatory-only-utf8-L1.xml,.xml,"5,066",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,fail-type-1-utf8-L1.xml,.xml,"7,946",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,fail-type-10-utf8-L1.xml,.xml,"49,336",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,fail-type-10-utf8-mandatory-only-L1.xml,.xml,"12,181",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,fail-type-13-utf8-L1.xml,.xml,"71,014",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,fail-type-13-utf8-mandatory-only-L1.xml,.xml,"24,350",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,fail-type-14-utf8-L1.xml,.xml,"57,425",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,fail-type-14-utf8-mandatory-only-L1.xml,.xml,"28,825",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,fail-type-15-utf8-L1.xml,.xml,"19,022",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,fail-type-15-utf8-mandatory-only-L1.xml,.xml,"8,436",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,fail-type-17-utf8-L1.xml,.xml,"30,694",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,fail-type-17-utf8-L2.xml,.xml,"175,501",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,fail-type-17-utf8-mandatory-only-L1.xml,.xml,"8,307",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,fail-type-4-utf8-L1.xml,.xml,"9,616",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,pass-all-supported-types-utf8-L1&L2.xml,.xml,"5,748,433",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,pass-type-1-mandatory-only-utf8-L1.xml,.xml,"5,062",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,pass-type-1-utf8-L1.xml,.xml,"7,920",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,pass-type-10-utf8-L1.xml,.xml,"155,475",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,pass-type-10-utf8-mandatory-only-L1.xml,.xml,"120,786",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,pass-type-13-utf8-L1.xml,.xml,"5,337,208",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,pass-type-13-utf8-mandatory-only-L1.xml,.xml,"4,221,926",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,pass-type-14-utf8-L1.xml,.xml,"259,617",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,pass-type-14-utf8-mandatory-only-L1.xml,.xml,"157,398",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,pass-type-15-utf8-L1.xml,.xml,"62,536",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,pass-type-15-utf8-mandatory-only-L1.xml,.xml,"7,584",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,pass-type-17-utf8-L1.xml,.xml,"175,603",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,pass-type-17-utf8-mandatory-only-L1.xml,.xml,"6,991",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,pass-type-4-utf8-L1.xml,.xml,"151,949",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,warning-all-types-utf8-L1.xml,.xml,"6,223,302",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,warning_10_022_and_4_008_legacy_utf8-L1.xml,.xml,"513,224",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,fail-all-supported-types-9-missing-EFS-fields.an2,.an2,"1,260,019",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,fail-all-supported-types-L1.an2,.an2,"427,034",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
